2.320687297251924797e+00,2.332712132853153264e+00,2.280866961504803392e+00,2.291222545593204263e+00,2.249161100337701225e+00,2.300718369582630984e+00,2.309849301400146881e+00,2.299746596520089614e+00,2.289248046776735546e+00
2.691608491071540321e+00,2.644350717841037479e+00,2.722348851216973564e+00,2.687906319844825198e+00,2.738875425934582886e+00,2.729835601317864846e+00,2.677400830933839071e+00,2.856128404956888023e+00,2.787136405390513438e+00
2.905593864073535482e+00,2.954032509178670551e+00,2.897130651111498256e+00,2.992652033425543756e+00,2.897825327260453498e+00,2.856598290506737747e+00,2.949665821337780880e+00,2.905878063220585616e+00,2.909560115241220934e+00
3.022834343794044809e+00,3.020552482071868550e+00,3.187791673496252365e+00,3.135711800334593846e+00,3.207665314937258927e+00,3.032308383078694991e+00,2.932564818554692643e+00,3.107999981951874435e+00,3.162468483745037418e+00
3.054188011892100540e+00,3.105419432190528628e+00,3.017334041471171791e+00,3.186188922611248309e+00,3.148563877118767174e+00,3.134887550496763708e+00,3.072223050262175015e+00,3.001000083578440503e+00,3.067531181794685313e+00
2.909996981071896638e+00,2.901894727808365104e+00,2.890640841178337972e+00,2.847349186223785633e+00,2.883000188947901332e+00,2.886876338240613293e+00,2.843985737980388340e+00,2.911815145539529137e+00,2.897725811254102002e+00
4.702263629167937609e+00,5.026612928492934174e+00,4.827172613741913310e+00,4.698401474510015774e+00,4.951124357169399914e+00,4.811345967803739576e+00,4.654495245908661261e+00,4.898441007744765763e+00,4.781559930236108258e+00
5.966301762038488832e+00,6.145429242669464109e+00,6.098579494818517688e+00,5.838474920209827168e+00,6.026440978861069553e+00,6.073626403486890979e+00,6.070054740440001595e+00,6.160955956477915940e+00,6.185618221464556754e+00
6.638995310899102442e+00,6.999413068573735686e+00,6.958964499950951677e+00,6.607910432662355227e+00,6.897128849956482455e+00,7.098813432047601957e+00,6.247834821425664487e+00,6.940653069266197406e+00,7.130705033146502281e+00
6.490602708575870849e+00,7.027767549958968907e+00,7.277615825357402812e+00,6.537003114373378665e+00,7.018167969487995705e+00,7.061283133984322724e+00,6.440152071310544457e+00,7.023058439590322166e+00,7.184391689545316595e+00
