2.198742984389848942e+00,2.181039486428762331e+00,2.191380780519516236e+00,2.187759980676856397e+00,2.195733953923456827e+00,2.093660632409191980e+00,2.182750287281775226e+00,2.172410046210111467e+00,2.236395267494653449e+00
3.489396346183879949e+00,3.467600796049506329e+00,3.613885707808037751e+00,3.618372409907883114e+00,3.507165702173783650e+00,3.571449456282314028e+00,3.565487581824295482e+00,3.502962552687010511e+00,3.646637608058870939e+00
5.289710438080410526e+00,5.338505755506320227e+00,5.294778503849958184e+00,5.285696931510377006e+00,5.341270311982219354e+00,5.551472515729606094e+00,5.367323756244619659e+00,5.329549102701846230e+00,5.264037411758104135e+00
6.414615797124706198e+00,6.639725195780291855e+00,6.602345760539573227e+00,6.537315396889129104e+00,6.687474172446593812e+00,6.555444570190769760e+00,6.504373022629938994e+00,6.642538384981508059e+00,6.414273281285507444e+00
7.628624141453153484e+00,7.561435194378281821e+00,7.849017323758197051e+00,7.796403536347126462e+00,7.611107074839583042e+00,7.660025070736689479e+00,7.709638041160268074e+00,7.814550443561488535e+00,7.775767244540443990e+00
2.845306323787388347e+00,2.780567798589543393e+00,2.844691842454413866e+00,2.817887792933558622e+00,2.830627212913403135e+00,2.841031729795298055e+00,2.765647902045771822e+00,2.818908185672938771e+00,2.785042157554356468e+00
5.912558388802496623e+00,5.917754379865902692e+00,6.118396999690826732e+00,5.808118037109311516e+00,6.087098962343210573e+00,6.029550915098281116e+00,5.961008784269582250e+00,6.145773601474088466e+00,6.043579890649172448e+00
9.040832416122054127e+00,9.365236854628463448e+00,9.054722745210190382e+00,8.839506032797148194e+00,9.072562164677961505e+00,9.063512135224595312e+00,8.990955006739437039e+00,9.339705364584105496e+00,9.195957617082278546e+00
1.040215900496636969e+01,1.141149243339008912e+01,1.107357947447684765e+01,1.077570462193524925e+01,1.153684121600964474e+01,1.155640120488723177e+01,1.091386247790808106e+01,1.146660309197333660e+01,1.142298622932731611e+01
1.256098845321223578e+01,1.289894278040883435e+01,1.304632043563063881e+01,1.263150483513896027e+01,1.271118956160172075e+01,1.308678031742660508e+01,1.205278699560748734e+01,1.317150291830779985e+01,1.271113317309703916e+01
