2.668430248861956677e+00,2.670496941191501605e+00,2.652909840257048124e+00,2.629624538198582773e+00,2.583142468966642458e+00,2.634378375677702167e+00,2.614629465408537801e+00,2.599173698537672106e+00,2.656370972957629917e+00
4.667557927210581603e+00,4.709728434882337389e+00,4.634912550976041601e+00,4.579805936814323353e+00,4.526767946009194077e+00,4.619686936554829870e+00,4.693599150380800999e+00,4.631407297593170824e+00,4.562751492749947957e+00
5.721231448653417928e+00,5.485947655205719364e+00,5.570580405149970105e+00,5.666724630623765968e+00,5.596447401367862895e+00,5.578896183155469757e+00,5.611690626038858376e+00,5.762775686808604192e+00,5.557953004970572763e+00
6.318201321628125200e+00,6.357527559858775490e+00,6.570818624137086950e+00,6.364612292828894624e+00,6.388080322514079867e+00,6.372754863777837286e+00,6.408185470503886094e+00,6.385379889832695000e+00,6.511449394041099126e+00
6.428882066686300689e+00,6.390788545317499292e+00,6.414502305072049992e+00,6.650459458957316272e+00,6.530694285368918273e+00,6.511795370517387660e+00,6.260278227477454216e+00,6.458037452747669604e+00,6.406551425673546518e+00
3.172601006748754227e+00,3.208624264201026755e+00,3.241507906582971721e+00,3.198091533321835378e+00,3.225832343280335746e+00,3.221976003766558794e+00,3.190432691677015153e+00,3.199731625308462668e+00,3.220786222586614400e+00
6.770309252359799856e+00,6.815011505475408349e+00,6.893453453823115140e+00,6.626012343666664250e+00,7.097257276137787230e+00,6.975145997190610458e+00,6.798422170985172208e+00,6.910523640986236060e+00,6.817892968435074863e+00
8.600900133022452820e+00,8.995559562793179254e+00,8.780200761542319654e+00,8.545020899032287787e+00,8.860837341542287859e+00,8.818173345693413268e+00,8.687695606621128164e+00,8.899656678843751223e+00,8.799981674243841923e+00
1.021017175932713705e+01,1.076742634666327270e+01,1.072853446468471361e+01,1.023594460749248825e+01,1.067156091046227040e+01,1.126163222521412877e+01,1.042418478573393692e+01,1.054387241434822720e+01,1.068245926206902752e+01
1.026679011255711771e+01,1.112471519157370459e+01,1.104827697089837990e+01,1.090613125808972583e+01,1.128589671078465351e+01,1.144491890625496033e+01,1.051882329800420557e+01,1.115441778505932646e+01,1.124319378574353578e+01
